Country Name,Country Code,Series Name,Series Code,1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Oman,OMN,GDP per capita (current US$),NY.GDP.PCAP.CD,2180.95947995037,2663.51012500818,3106.75775165588,3164.87009699132,3002.24748254518,3875.381490886,5879.09944345698,6748.75249208839,6636.83810846475,6585.06597964288,6927.98365116074,7393.57625788773,5074.08477292746,5094.19115057705,5165.72957723505,5468.52832735384,6475.41707045963,5984.36061704382,6272.46943684768,6029.87638806126,6054.74388400155,6352.82305853533,6913.14646205887,7052.69677045416,6139.73282520597,6742.82460298065,8321.39386651557,8191.51283162468,8380.03895178727,8896.90253020963,10030.4444262065,12357.7013911873,14533.7294232494,16151.275839059,22974.2773504319,17937.9795676859,22552.1990071233,24166.0963053624,24722.6388245874,23563.9405992228,23121.2063768559,18777.4330589162,17082.2061998982,17802.5751178049,19887.5743113149,19132.1522739094,16707.6230063214,19509.4664633867,25056.7948608378,23295.3299592198
Pakistan,PAK,"Population, total",SP.POP.TOTL,66149169,68126999,70230923,72451105,74789330,77407341,80624057,84270202,87828198,91080372,94003867,97121552,100618523,104251093,107967838,111670386,115414069,119203569,122375179,125546615,129245139,133117476,137234810,141330267,145476106,149694462,154369924,159217727,163262807,166876680,170648620,174372098,178069984,181924521,185931955,190123222,194454498,198602738,202205861,205337562,208251628,210969298,213524840,216379655,219731479,223293280,227196741,231402117,235824862,240485658
Pakistan,PAK,GDP per capita (current US$),NY.GDP.PCAP.CD,134.532180127492,164.848095842385,187.496906570355,208.776120199417,238.155832543428,254.347760613349,293.3918897736,333.45839209696,349.841762254772,315.017265891048,331.388765820642,320.679810021232,317.02979833839,319.915391915237,356.335215384388,359.72926859058,346.668515520908,382.751431546522,399.465580740566,412.675398322459,404.606867366467,455.507973154417,461.400209497922,441.754917706501,427.506327495099,420.682610613286,644.457156981743,610.143231600736,599.789410758775,673.382966037094,774.785335734991,832.751137517234,909.032403273312,1012.18279419002,1087.51477702611,985.349300762774,1011.59718017727,1161.04432084751,1236.89276298823,1259.66836828623,1303.18536985282,1421.83527830089,1468.82208238833,1567.6406123353,1620.74259148331,1437.1658330724,1322.31478539554,1506.10829305917,1589.26398049714,1407.02135059495
Palau,PLW,"Population, total",SP.POP.TOTL,12662,12607,12539,12463,12387,12300,12252,12386,12666,12973,13299,13644,13985,14309,14632,14957,15293,15640,16004,16380,16770,17209,17732,18297,18852,19380,19726,19828,19851,19880,19907,19831,19619,19366,19102,18826,18540,18240,17946,17805,17796,17794,17816,17837,17864,17916,17972,18024,18055,18058
Palau,PLW,GDP per capita (current US$),NY.GDP.PCAP.CD,1330.65546280209,1469.11338859364,1624.0864271473,1789.9465971275,1980.30310406071,2195.4675601626,2426.383737349,2642.22458824479,2844.43255250276,3057.23658213212,3369.74655462817,3740.15220389915,4155.11722845906,4624.35564400028,5149.57729360306,5736.4807635221,6388.69437324266,6812.99872122762,6546.5696075981,5888.62637362637,6329.06976744186,7032.27962112848,7754.03789758628,7862.53484177734,7907.89306174411,7440.99587203302,7580.646235259,8041.83510539273,8194.3248502614,7774.641624159,8358.44455649435,9633.8258725685,9872.0468678322,10374.0390760648,10531.2188849151,10092.3183809542,10149.637035053,10903.1752536172,12022.8680562086,12595.6286007486,13808.2274910465,16141.1696583338,17142.1292548657,16389.8505443828,16130.8206574456,15730.559546438,14532.5583231468,12752.8952959639,13421.9722911546,14565.3302534617
Panama,PAN,"Population, total",SP.POP.TOTL,1690676,1734876,1779037,1823146,1867313,1911814,1956987,2003092,2050247,2098499,2147577,2197065,2246960,2297231,2347821,2398535,2449968,2502044,2554382,2607499,2661385,2716067,2771606,2827992,2885177,2943120,3001731,3061024,3120990,3181608,3243311,3305868,3368573,3431614,3495276,3559343,3623617,3688674,3754862,3821556,3888793,3957099,4026336,4096063,4165255,4232532,4294396,4351267,4408581,4468087
Panama,PAN,GDP per capita (current US$),NY.GDP.PCAP.CD,1294.33883251433,1403.73381152313,1454.77918671731,1501.9432892374,1737.55476451993,1937.71548905908,2357.75015368012,2607.18004964325,2814.18185223536,2822.85381122412,2879.23883520824,2977.38897119566,3025.3472246947,2972.12831447948,2514.15393251871,2467.53530801093,2626.14328023876,2827.55838826176,3148.44753055729,3368.20278742197,3518.953402082,3524.8812713383,3561.29045759029,3775.57153627026,4012.05416513441,4121.56221968523,4099.00653989315,4084.2585357057,4163.52195937827,4304.10697986678,4629.02931602921,4953.12997978141,5385.56424337546,6205.82157550354,7197.11078610101,7618.43845900774,8124.55830734871,9403.43990821634,10767.2931788172,11932.2862205866,12837.2479584282,13669.5594424097,14382.2323819969,15185.9724813803,16156.0742859681,16472.8317470488,13293.3331951688,15491.2898013383,17357.6286293985,18661.7673290605
Papua New Guinea,PNG,"Population, total",SP.POP.TOTL,2733313,2794462,2855837,2917572,2979606,3041902,3104788,3169073,3235264,3303677,3374465,3447579,3522916,3600343,3679651,3764112,3864972,3990995,4136644,4291588,4451694,4616439,4785895,4960439,5138829,5321388,5508297,5698489,5892596,6090980,6293166,6498818,6708217,6921066,7137988,7358890,7583269,7806637,8026545,8245627,8464153,8682174,8899169,9114796,9329227,9542486,9749640,9949437,10142619,10329931
Papua New Guinea,PNG,GDP per capita (current US$),NY.GDP.PCAP.CD,536.864117709908,485.461462026303,529.38708879082,562.367139074776,653.737047993537,754.054703590354,819.962089367774,788.303345298981,732.156536050376,775.605953924949,756.464392781832,702.910410899982,751.648805219022,873.20896761426,993.620829993457,942.180404221139,833.053663277474,948.985142297395,1058.34113596819,1159.13976042936,1236.11058389273,1004.24969904848,1077.18850442602,995.197259515472,737.413721028004,653.408134121648,639.279199918609,540.673889592354,509.030491857518,580.59816717438,624.03532132549,748.735073405033,1245.47417602948,1379.12699349288,1635.03956584558,1578.96862832112,1879.24055902232,2303.8266113635,2653.09278970276,2578.49864720758,2742.25004998231,2502.07344498028,2332.67588834678,2495.14077312932,2584.32780208122,2593.77555393227,2446.08468660615,2624.60410978363,3115.92292253449,2994.4533269188
Paraguay,PRY,"Population, total",SP.POP.TOTL,2648082,2714664,2782624,2852430,2924370,2999415,3078912,3163299,3251678,3343276,3437892,3535498,3636027,3739050,3844437,3951288,4059195,4167996,4277051,4386202,4495301,4603917,4711655,4818289,4923449,5026031,5123819,5211541,5286512,5353254,5416324,5476878,5534675,5590145,5645148,5702574,5768613,5843939,5923322,6005652,6090721,6177950,6266615,6355404,6443328,6530026,6618695,6703799,6780744,6861524
Paraguay,PRY,GDP per capita (current US$),NY.GDP.PCAP.CD,503.562728354106,556.761586303367,610.560506004521,733.465406743982,875.353372814367,1139.14805979759,1444.69452247655,1778.05382071562,1666.65080758485,1696.91306555737,1309.65801343961,928.426274250838,1024.19314894826,1062.04643527164,1106.97184745994,1204.09653762574,1431.83920038626,1675.7136434161,1673.44837156734,1652.8043214394,1750.93547791783,1968.35248659417,2077.4848286906,2068.20837812986,1880.89316502001,1758.26019288757,1728.34074341006,1630.1908460827,1361.24928059287,1436.76490433294,1776.93225816866,1960.51476554933,2426.41709770871,3194.26298162817,4360.4291089526,3920.18607071017,4725.72634101583,5776.2818479967,5617.10491786787,6410.81470278733,6629.41699277341,5861.40189546648,5759.04219789251,6136.0583014952,6242.96145417898,5807.83879407975,5353.34806456279,5959.44179393627,6187.0660296399,6260.45519099666
Peru,PER,"Population, total",SP.POP.TOTL,15057175,15441497,15826813,16224613,16638480,17059185,17492406,17932344,18374372,18826906,19285646,19746610,20208437,20671360,21143799,21624311,22109099,22583006,23047248,23513882,23983258,24449055,24907304,25365386,25818226,26252239,26654439,27014909,27334503,27623341,27893911,28147267,28381078,28600387,28806185,29009326,29229572,29477721,29749589,30038809,30353951,30711863,31132779,31605486,32203944,32824861,33304756,33715471,34049588,34352719
Peru,PER,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,827.410231000004,750.231715848584,1054.63620297362,761.871946535725,1077.64275160349,1767.34708115053,730.20976255024,1040.47516364189,1194.54831527969,1520.67736235824,1560.54650443571,1481.34098915924,1871.3921088991,2180.56663897168,2218.32174731966,2292.39651714831,2149.70106301576,1911.73501688306,1941.318259717,1925.97942030475,2003.97108061855,2126.13782387391,2393.66589710452,2702.23770075461,3123.32015935927,3572.36358879114,4184.88598248749,4164.97048299155,5047.2046433225,5826.83230656078,6475.72044267849,6697.18774707052,6614.83081997934,6180.11926810233,6163.86042474328,6676.30879274916,6912.10398761205,6956.49574886694,6047.47546434312,6713.66205386496,7239.11131130898,7789.87097514036
Philippines,PHL,"Population, total",SP.POP.TOTL,41388324,42394433,43474370,44646518,45890739,47154232,48419546,49679330,50938522,52219685,53514959,54812660,56109838,57415175,58755923,60127343,61558898,63039751,64543525,66083321,67650283,69250468,70944969,72718837,74491918,76249064,77958223,79626086,81285572,82942837,84607501,86261250,87901835,89561377,91252326,92946951,94636700,96337913,98032317,99700107,101325201,103031365,104875266,106738501,108568836,110380804,112190977,113880328,115559009,117337368
Philippines,PHL,GDP per capita (current US$),NY.GDP.PCAP.CD,377.108349574426,398.053222778291,445.804164552113,499.100731737962,561.381776018721,662.046543184703,761.01665428278,815.21608421706,828.567646214306,723.083256716885,667.667252319548,637.835973445519,605.726348647509,658.2142903174,734.430279626645,806.850449398255,820.487180286668,821.452244358119,936.148563967963,938.762280836084,1081.43430701202,1222.29251544527,1334.10565630149,1294.11197218521,1000.00668971786,1123.16357149152,1073.26443619332,991.147982051369,1037.17478776606,1049.38649463156,1122.85552182107,1245.2865836997,1452.22140548112,1741.60351144895,1990.35612886581,1893.28164063577,2201.77682813479,2431.19996066282,2671.77752181561,2847.56794274704,2935.92859830401,2974.29691673713,3038.15203684461,3077.43441889625,3194.67270132209,3413.84904430419,3224.42281121767,3460.53938172807,3499.10727950801,3725.55120488081
Poland,POL,"Population, total",SP.POP.TOTL,33678899,34015199,34356300,34689050,34965600,35247217,35574150,35898587,36230481,36571808,36904134,37201885,37456119,37668045,37824487,37961529,38110782,38246193,38363667,38461408,38542652,38594998,38624370,38649660,38663481,38660271,38258629,38248076,38230364,38204570,38182222,38165445,38141267,38120560,38125759,38151603,38042794,38063255,38063164,38040196,38011735,37986412,37970087,37974826,37974750,37965475,37899070,37747124,36821749,36685849
Poland,POL,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1731.2095094382,2235.54108862522,2459.02068468253,2497.13055936127,2874.83163555069,3686.84514580278,4147.46550145483,4123.14567666725,4518.10822630174,4398.07217426732,4501.47996121234,4991.24435799511,5207.129304207,5701.63886301914,6681.30975087388,8021.54789037388,9035.53275810927,11254.3140875349,13995.7811598115,11525.9007370991,12504.2501856093,13776.3883624327,13010.7555868425,13558.3411314221,14181.9486817352,12560.051419682,12378.8128106111,13815.501164767,15504.5075062692,15700.0135796738,15816.819050319,18050.2778862996,18732.4977273198,22112.861574706
Portugal,PRT,"Population, total",SP.POP.TOTL,8754365,9093470,9355810,9455675,9558250,9661265,9766312,9851362,9911771,9957865,9996232,10023613,10032734,10030031,10019610,10005000,9983218,9960235,9952494,9964675,9991525,10026176,10063945,10108977,10160196,10217828,10289898,10362722,10419631,10458821,10483861,10503330,10522288,10542964,10558177,10568247,10573100,10557560,10514844,10457295,10401062,10358076,10325452,10300300,10283822,10286263,10297081,10361831,10409704,10525347
Portugal,PRT,GDP per capita (current US$),NY.GDP.PCAP.CD,2000.41824574682,2127.6375072593,2173.28393425975,2267.37100319478,2457.31321644599,2755.6246177008,3368.36666940279,3245.97521367748,3079.94956634271,2735.49106580047,2522.74747620658,2705.19300197317,3861.9484333688,4803.86609546941,5623.69699982123,6056.38102771889,7884.61798756332,8958.9853330247,10810.5665079626,9534.6563637308,9977.31990905771,11781.3618502221,12185.0914010629,11575.5071124358,12199.206385024,12475.2917701476,11526.3720667968,11734.7649743954,12936.6928204482,15797.7821340276,18064.1580932987,18780.12751241,19839.4540499032,22811.0564844365,24949.0413566739,23151.2154130712,22520.6423124045,23217.2954965207,20563.7136012629,21653.1959752225,22103.7009703321,19250.1065376852,19991.9724878805,21490.429863104,23562.5545228191,23330.817288932,22242.406417972,24661.1664874576,24515.2657495716,27275.1115544691
Puerto Rico,PRI,"Population, total",SP.POP.TOTL,2939299,2994000,3043854,3088690,3129421,3168088,3206000,3242552,3277453,3311138,3344190,3377000,3409554,3441850,3473898,3505650,3537000,3562110,3585176,3615497,3649237,3683103,3724655,3759430,3781101,3800081,3810605,3818774,3823701,3826095,3826878,3821362,3805214,3782995,3760866,3740410,3721525,3678732,3634488,3593077,3534874,3473232,3406672,3325286,3193354,3193694,3281557,3262693,3220113,3205691
Puerto Rico,PRI,GDP per capita (current US$),NY.GDP.PCAP.CD,2614.50094053038,2738.24315297261,2946.46195251152,3208.77135614128,3567.7526290007,4024.50942019287,4502.8384279476,4920.72293674859,5115.00851423346,5217.72272856039,5730.11700890201,6008.05448623038,6455.18446107614,6980.49014338219,7595.44465611829,8033.08944133042,8652.50749222505,9064.01851711486,9659.33889995916,10212.2767630564,10876.4188239898,11579.1849969985,12173.163688986,12817.6449621352,14304.4049868015,15220.9913420267,16192.1269719638,18123.1987019918,18731.4593897378,19557.1202492358,20988.9923326534,21959.322696986,22935.9411586313,23664.8823485096,24898.3345857045,25768.7258883384,26435.74878578,27278.8830499205,27944.7338937424,28513.1657351067,28981.4573305866,29763.4883013861,30627.1634017011,31108.7527508912,31615.0667918433,32916.866800639,31427.4291136799,32619.250416757,35268.0791015719,36779.0594913858
Qatar,QAT,"Population, total",SP.POP.TOTL,179299,195043,210990,227177,243624,260368,277450,294887,312608,330454,348241,365868,382328,397391,412142,426896,441675,456486,471293,486041,500683,515133,529265,550591,580997,613302,645937,678831,713186,748525,777943,848710,1015060,1231893,1444277,1610274,1713504,1804171,1905660,2035501,2214465,2414573,2595166,2711755,2766732,2807235,2760385,2688235,2695122,2716391
Qatar,QAT,GDP per capita (current US$),NY.GDP.PCAP.CD,13393.2884591707,12883.1753296029,15566.0172838432,15923.9915919686,16632.1889990349,21634.6209857832,28218.292527713,29371.4669135509,24301.0518421977,19571.8082023286,19252.172559164,16818.3510338263,13216.457990389,13705.4656026902,14650.7442409826,15197.8750981787,16664.8314327886,15079.3594623197,16223.7800763357,14724.2591753497,14728.7820222192,15797.6910390559,17116.832559522,20519.4093535576,17651.5455802225,20207.2255889136,27494.7713320186,25836.2707926738,27151.032498866,31440.2207124561,40792.2764702117,52468.4456475056,59978.86120736,64706.9899026035,79811.5977371757,60733.9817002272,73021.3097525035,92992.9971307452,98041.3622380894,97630.8255152088,93126.1494633822,66984.9102002396,58467.2355711087,59407.6980498883,66264.081168209,62827.3969554767,52315.6600806222,66858.7417247523,87480.4197119462,..
Romania,ROU,"Population, total",SP.POP.TOTL,21029429,21293583,21551634,21756096,21951464,22090488,22207282,22353070,22475741,22560478,22640547,22732999,22836841,22949430,23057662,23161458,23201835,23001155,22794284,22763280,22730211,22684270,22619004,22553978,22507344,22472040,22442971,22131970,21730496,21574326,21451748,21319685,21193760,20882982,20537875,20367487,20246871,20147528,20058035,19983693,19908979,19815616,19702267,19588715,19473970,19371648,19265250,19122059,19047009,19056116
Romania,ROU,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,1658.75873899995,1753.19285632198,1789.64455528113,1648.48522974542,1254.3124421298,1102.10378473246,1158.05632799712,1323.03237766927,1650.04922365201,1633.01064354117,1577.33656023974,1852.5549693339,1599.90622808339,1659.92904910528,1825.19299373184,2119.85509684554,2679.40626016154,3494.99056448955,4618.00350802913,5757.53127301178,8360.33775916596,10435.2179803541,8548.04859012993,8397.80917311457,9560.15942530942,8930.72991164974,9497.20647561211,10031.3421526698,8976.9544892648,9404.38125929526,10727.9708633184,12494.4235789649,12957.9991142218,13047.4566563993,14946.624968678,15692.3071700143,18419.4187120644
Russian Federation,RUS,"Population, total",SP.POP.TOTL,133432000,134200000,135147000,136100000,137060000,138027000,139010000,139941000,140823000,141668000,142745000,143858000,144894000,145908000,146857000,147721000,147969406,148394216,148538197,148458777,148407912,148375787,148160129,147915361,147670784,147214776,146596869,145976482,145306497,144648618,144067316,143518814,143049637,142805114,142742366,142785348,142849468,143018195,143378447,143805638,144237223,144640716,145015460,145293260,145398106,145453291,145245148,144746762,144236933,143826130
